116.0				
0.0	0.0			
0.0	0.0			
0.0	0.0			
1.00E-05	23.12343	6.42079	0.00000	0.00000
1.06E-05	22.45371	6.22908	0.00000	0.00000
1.13E-05	21.84118	6.05358	0.00000	0.00000
1.19E-05	21.27819	5.89212	0.00000	0.00000
1.25E-05	20.75847	5.74293	0.00000	0.00000
1.38E-05	19.82870	5.47567	0.00000	0.00000
1.50E-05	19.01924	5.24255	0.00000	0.00000
1.63E-05	18.30639	5.03688	0.00000	0.00000
1.75E-05	17.67254	4.85366	0.00000	0.00000
1.88E-05	17.10422	4.68908	0.00000	0.00000
2.00E-05	16.59101	4.54019	0.00000	0.00000
2.19E-05	15.90689	4.34125	0.00000	0.00000
2.38E-05	15.30714	4.16636	0.00000	0.00000
2.56E-05	14.77594	4.01104	0.00000	0.00000
2.75E-05	14.30136	3.87188	0.00000	0.00000
2.94E-05	13.87414	3.74628	0.00000	0.00000
3.13E-05	13.48703	3.63215	0.00000	0.00000
3.31E-05	13.13424	3.52786	0.00000	0.00000
3.50E-05	12.81108	3.43206	0.00000	0.00000
3.88E-05	12.23891	3.26177	0.00000	0.00000
4.25E-05	11.74693	3.11454	0.00000	0.00000
4.63E-05	11.31838	2.98561	0.00000	0.00000
5.00E-05	10.94103	2.87147	0.00000	0.00000
5.31E-05	10.65898	2.78573	0.00000	0.00000
5.63E-05	10.40191	2.70725	0.00000	0.00000
5.94E-05	10.16646	2.63504	0.00000	0.00000
6.25E-05	9.94985	2.56832	0.00000	0.00000
6.88E-05	9.56432	2.44880	0.00000	0.00000
7.50E-05	9.23097	2.34454	0.00000	0.00000
8.13E-05	8.93938	2.25257	0.00000	0.00000
8.75E-05	8.68184	2.17063	0.00000	0.00000
9.38E-05	8.45246	2.09702	0.00000	0.00000
1.00E-04	8.24668	2.03044	0.00000	0.00000
1.06E-04	8.06090	1.96981	0.00000	0.00000
1.13E-04	7.89223	1.91431	0.00000	0.00000
1.19E-04	7.73832	1.86326	0.00000	0.00000
1.25E-04	7.59727	1.81608	0.00000	0.00000
1.38E-04	7.34760	1.73156	0.00000	0.00000
1.50E-04	7.13329	1.65784	0.00000	0.00000
1.63E-04	6.94716	1.59281	0.00000	0.00000
1.75E-04	6.78389	1.53487	0.00000	0.00000
1.88E-04	6.63945	1.48282	0.00000	0.00000
2.00E-04	6.51073	1.43574	0.00000	0.00000
2.19E-04	6.34186	1.37283	0.00000	0.00000
