1.00E-05	222.7834	92.52898	130.2545	0			
1.06E-05	216.1722	89.80679	126.3654	0			
1.13E-05	210.1209	87.31586	122.8051	0			
1.19E-05	204.555	85.0253	119.5297	0			
1.25E-05	199.4128	82.90971	116.5031	0			
1.38E-05	190.2038	79.12241	111.0814	0			
1.50E-05	182.1743	75.82199	106.3523	0			
1.63E-05	175.0927	72.91275	102.18	0			
1.75E-05	168.7865	70.32341	98.4631	0			
1.88E-05	163.124	67.99963	95.12439	0			
2.00E-05	158.0029	65.89916	92.10379	0			
2.19E-05	151.164	63.09592	88.06807	0			
2.38E-05	145.1552	60.63494	84.52024	0			
2.56E-05	139.8215	58.4522	81.3693	0			
2.75E-05	135.0457	56.49932	78.54638	0			
2.94E-05	130.7372	54.73891	75.99825	0			
3.13E-05	126.8246	53.14157	73.68303	0			
3.31E-05	123.2511	51.68381	71.56729	0			
3.50E-05	119.9705	50.34662	69.62392	0			
3.88E-05	114.1436	47.9743	66.16931	0			
4.25E-05	109.1115	45.92884	63.18268	0			
4.63E-05	104.7093	44.14226	60.56708	0			
5.00E-05	100.8164	42.56486	58.25155	0			
5.31E-05	97.89524	41.38294	56.5123	0			
5.63E-05	95.22341	40.30332	54.92008	0			
5.94E-05	92.76758	39.31229	53.45528	0			
6.25E-05	90.50034	38.39857	52.10176	0			
6.88E-05	86.44416	36.76707	49.67708	0			
7.50E-05	82.91243	35.35025	47.56219	0			
8.13E-05	79.80194	34.10567	45.69627	0			
8.75E-05	77.03579	33.00176	44.03402	0			
9.38E-05	74.55538	32.01447	42.54091	0			
1.00E-04	72.31515	31.1251	41.19006	0			
1.06E-04	70.2791	30.31888	39.96022	0			
1.13E-04	68.41834	29.58398	38.83436	0			
1.19E-04	66.70936	28.91077	37.79858	0			
1.25E-04	65.13285	28.29135	36.8415	0			
1.38E-04	62.31566	27.18867	35.12699	0			
1.50E-04	59.86648	26.23494	33.63153	0			
1.63E-04	57.71264	25.40051	32.31213	0			
1.75E-04	55.80004	24.66329	31.13675	0			
1.88E-04	54.08748	24.00652	30.08095	0			
2.00E-04	52.54293	23.41717	29.12576	0			
2.19E-04	50.48718	22.63763	27.84955	0			
2.38E-04	48.68816	21.96054	26.72763	0			
2.56E-04	47.09752	21.3663	25.73121	0			
2.75E-04	45.67869	20.84016	24.83853	0			
2.94E-04	44.40347	20.37073	24.03274	0			
3.13E-04	43.24969	19.94909	23.3006	0			
3.31E-04	42.19968	19.56814	22.63154	0			
3.50E-04	41.23913	19.22213	22.017	0			
3.88E-04	39.54162	18.61707	20.92456	0			
4.25E-04	38.08533	18.10523	19.9801	0			
4.63E-04	36.81939	17.66642	19.15298	0			
5.00E-04	35.70668	17.28594	18.42074	0			
5.31E-04	34.8762	17.00546	17.87075	0			
5.63E-04	34.12016	16.75292	17.36724	0			
5.94E-04	33.42838	16.52435	16.90404	0			
6.25E-04	32.79251	16.31649	16.47602	0			
6.88E-04	31.66192	15.95265	15.70927	0			
7.50E-04	30.68525	15.64477	15.04048	0			
8.13E-04	29.83138	15.38095	14.45043	0			
8.75E-04	29.07723	15.15244	13.92479	0			
9.38E-04	28.4053	14.95268	13.45263	0			
0.001	27.80206	14.77661	13.02545	0			
0.0010625	27.25686	14.62031	12.63655	0			
0.001125	26.76119	14.48067	12.28052	0			
0.0011875	26.30817	14.35518	11.95299	0			
0.00125	25.89217	14.24184	11.65033	0			
0.001375	25.15337	14.0452	11.10817	0			
0.0015	24.51587	13.88061	10.63527	0			
0.001625	23.95892	13.74087	10.21804	0			
0.00175	23.46718	13.62082	9.846359	0			
0.001875	23.02909	13.5166	9.512494	0			
0.002	22.63572	13.42528	9.21044	0			
0.0021875	22.11462	13.30775	8.806874	0			
0.002375	21.66078	13.20869	8.452095	0			
0.0025625	21.26108	13.12407	8.137005	0			
0.00275	20.90568	13.05097	7.854715	0			
0.0029375	20.58709	12.98718	7.599903	0			
0.003125	20.29943	12.93104	7.368381	0			
