53.0				
0.0	0.0			
0.0	0.0			
0.0	0.0			
1.00E-05	61.70381	910.07790	0.00000	0.00000
1.06E-05	59.88707	882.90520	0.00000	0.00000
1.13E-05	58.22462	858.02960	0.00000	0.00000
1.19E-05	56.69586	835.14470	0.00000	0.00000
1.25E-05	55.28385	813.99840	0.00000	0.00000
1.38E-05	52.75600	776.11700	0.00000	0.00000
1.50E-05	50.55300	743.07540	0.00000	0.00000
1.63E-05	48.61102	713.92380	0.00000	0.00000
1.75E-05	46.88251	687.95420	0.00000	0.00000
1.88E-05	45.33119	664.62680	0.00000	0.00000
2.00E-05	43.92888	643.52220	0.00000	0.00000
2.19E-05	42.05728	615.32490	0.00000	0.00000
2.38E-05	40.41406	590.53640	0.00000	0.00000
2.56E-05	38.95654	568.52110	0.00000	0.00000
2.75E-05	37.65241	548.79760	0.00000	0.00000
2.94E-05	36.47673	530.99400	0.00000	0.00000
3.13E-05	35.40988	514.81770	0.00000	0.00000
3.31E-05	34.43619	500.03520	0.00000	0.00000
3.50E-05	33.54296	486.45710	0.00000	0.00000
3.88E-05	31.95811	462.32000	0.00000	0.00000
4.25E-05	30.59143	441.45260	0.00000	0.00000
4.63E-05	29.39756	423.17760	0.00000	0.00000
5.00E-05	28.34332	406.99910	0.00000	0.00000
5.31E-05	27.55330	394.84720	0.00000	0.00000
5.63E-05	26.83158	383.72250	0.00000	0.00000
5.94E-05	26.16900	373.48800	0.00000	0.00000
6.25E-05	25.55804	364.03110	0.00000	0.00000
6.88E-05	24.46694	347.09000	0.00000	0.00000
7.50E-05	23.51920	332.31340	0.00000	0.00000
8.13E-05	22.68651	319.27640	0.00000	0.00000
8.75E-05	21.94776	307.66240	0.00000	0.00000
9.38E-05	21.28690	297.23010	0.00000	0.00000
1.00E-04	20.69146	287.79180	0.00000	0.00000
1.06E-04	20.15157	279.19910	0.00000	0.00000
1.13E-04	19.65933	271.33270	0.00000	0.00000
1.19E-04	19.20833	264.09590	0.00000	0.00000
1.25E-04	18.79326	257.40880	0.00000	0.00000
1.38E-04	18.05414	245.42970	0.00000	0.00000
1.50E-04	17.41460	234.98100	0.00000	0.00000
1.63E-04	16.85482	225.76240	0.00000	0.00000
1.75E-04	16.36006	217.55010	0.00000	0.00000
1.88E-04	15.91912	210.17340	0.00000	0.00000
2.00E-04	15.52328	203.49950	0.00000	0.00000
2.19E-04	14.99945	194.58270	0.00000	0.00000
