10.0						
0.0	0.0					
0.0	0.0					
0.0	0.0					
1.00E-05	39.5921	193373.1395	0	0		
1.06E-05	38.4131	187599.577	0	0		
1.13E-05	37.33385	182313.9789	0	0		
1.19E-05	36.34105	177451.4367	0	0		
1.25E-05	35.42375	172958.2432	0	0		
1.38E-05	33.7807	164909.1802	0	0		
1.50E-05	32.3478	157888.5529	0	0		
1.63E-05	31.08381	151694.4348	0	0		
1.75E-05	29.95796	146176.4061	0	0		
1.88E-05	28.94683	141219.7514	0	0		
2.00E-05	28.03219	136735.4592	0	0		
2.19E-05	26.81042	130744.0679	0	0		
2.38E-05	25.73661	125477.0722	0	0		
2.56E-05	24.78315	120799.2544	0	0		
2.75E-05	23.92917	116608.4009	0	0		
2.94E-05	23.1585	112825.5013	0	0		
3.13E-05	22.45844	109388.3473	0	0		
3.31E-05	21.81886	106247.3325	0	0		
3.50E-05	21.23152	103362.2514	0	0		
3.88E-05	20.18783	98233.65408	0	0		
4.25E-05	19.28596	93799.74848	0	0		
4.63E-05	18.49652	89916.67563	0	0		
5.00E-05	17.79798	86479.09161	0	0		
5.31E-05	17.27353	83897.0406	0	0		
5.63E-05	16.79361	81533.2784	0	0		
5.94E-05	16.35227	79358.67119	0	0		
6.25E-05	15.94464	77349.26581	0	0		
6.88E-05	15.21482	73749.63039	0	0		
7.50E-05	14.57876	70609.89571	0	0		
8.13E-05	14.01804	67839.78985	0	0		
8.75E-05	13.51892	65372.05393	0	0		
9.38E-05	13.07095	63155.41117	0	0		
1.00E-04	12.66599	61149.9563	0	0		
1.06E-04	12.2976	59324.17516	0	0		
1.13E-04	11.96063	57652.73441	0	0		
1.19E-04	11.65087	56115.04132	0	0		
1.25E-04	11.36488	54694.18366	0	0		
1.38E-04	10.85316	52148.85749	0	0		
1.50E-04	10.40754	49928.72427	0	0		
1.63E-04	10.015	47969.96557	0	0		
1.75E-04	9.665877	46225.01511	0	0		
1.88E-04	9.352773	44657.60809	0	0		
2.00E-04	9.069953	43239.5408	0	0		
2.19E-04	8.692835	41344.91057	0	0		
2.38E-04	8.362095	39679.32059	0	0		
2.56E-04	8.069054	38200.06522	0	0		
2.75E-04	7.807143	36874.80019	0	0		
2.94E-04	7.571285	35678.54219	0	0		
3.13E-04	7.357493	34591.62864	0	0		
3.31E-04	7.16258	33598.35746	0	0		
3.50E-04	6.983969	32686.00696	0	0		
