1.00E-05	31.63731	24.91179	6.725513	0			
1.06E-05	30.71649	24.19178	6.524707	0			
1.13E-05	29.87416	23.53328	6.340875	0			
1.19E-05	29.09984	22.92809	6.171755	0			
1.25E-05	28.38491	22.36943	6.015482	0			
1.38E-05	27.10565	21.37011	5.735537	0			
1.50E-05	25.99157	20.50021	5.491359	0			
1.63E-05	25.01016	19.73423	5.275927	0			
1.75E-05	24.13723	19.05322	5.084011	0			
1.88E-05	23.35432	18.4427	4.911621	0			
2.00E-05	22.6471	17.89145	4.755657	0			
2.19E-05	21.704	17.15672	4.547278	0			
2.38E-05	20.87682	16.51273	4.364091	0			
2.56E-05	20.14386	15.94246	4.201397	0			
2.75E-05	19.48869	15.43305	4.055639	0			
2.94E-05	18.89864	14.97457	3.92407	0			
3.13E-05	18.36374	14.55921	3.804527	0			
3.31E-05	17.87603	14.18074	3.695283	0			
3.50E-05	17.42906	13.83412	3.59494	0			
3.88E-05	16.63714	13.22058	3.416566	0			
4.25E-05	15.95556	12.6932	3.262355	0			
4.63E-05	15.36129	12.23399	3.127303	0			
5.00E-05	14.83752	11.82977	3.007744	0			
5.31E-05	14.44568	11.52774	2.91794	0			
5.63E-05	14.08827	11.25254	2.835728	0			
5.94E-05	13.76064	11.00055	2.760095	0			
6.25E-05	13.459	10.76879	2.690208	0			
6.88E-05	12.92148	10.35647	2.565013	0			
7.50E-05	12.45595	10.00014	2.455814	0			
8.13E-05	12.0481	9.688628	2.35947	0			
8.75E-05	11.68727	9.413631	2.273642	0			
9.38E-05	11.36538	9.168831	2.196547	0			
1.00E-04	11.07613	8.949328	2.126798	0			
1.06E-04	10.81455	8.751255	2.063297	0			
1.13E-04	10.57668	8.571514	2.005164	0			
1.19E-04	10.35928	8.407593	1.951684	0			
1.25E-04	10.1597	8.25743	1.902266	0			
1.38E-04	9.805555	7.991815	1.81374	0			
1.50E-04	9.50054	7.764016	1.736524	0			
1.63E-04	9.234745	7.566346	1.668399	0			
1.75E-04	9.000815	7.393106	1.607709	0			
1.88E-04	8.793166	7.239972	1.553195	0			
2.00E-04	8.607474	7.103599	1.503875	0			
2.19E-04	8.362841	6.924862	1.437979	0			
2.38E-04	8.151315	6.771265	1.38005	0			
2.56E-04	7.966445	6.637844	1.328602	0			
2.75E-04	7.803377	6.520868	1.282509	0			
2.94E-04	7.658387	6.417484	1.240903	0			
3.13E-04	7.528563	6.325462	1.2031	0			
3.31E-04	7.411594	6.24304	1.168554	0			
3.50E-04	7.305624	6.168801	1.136823	0			
3.88E-04	7.120895	6.040479	1.080416	0			
4.25E-04	6.965161	5.933511	1.03165	0			
4.63E-04	6.831972	5.843029	0.9889431	0			
5.00E-04	6.716673	5.765538	0.9511353	0			
5.31E-04	6.63174	5.709003	0.922737	0			
5.63E-04	6.555281	5.658542	0.8967395	0			
5.94E-04	6.486059	5.613237	0.8728224	0			
6.25E-04	6.423068	5.572346	0.8507224	0			
6.88E-04	6.312613	5.50148	0.8111327	0			
7.50E-04	6.218827	5.442225	0.7766012	0			
8.13E-04	6.138103	5.391967	0.7461352	0			
8.75E-04	6.067812	5.348817	0.7189948	0			
9.38E-04	6.005992	5.311376	0.6946159	0			
0.001	5.951147	5.278588	0.67256	0			
0.0010625	5.902119	5.249639	0.65248	0			
0.001125	5.857994	5.223896	0.6340975	0			
0.0011875	5.818043	5.200856	0.6171862	0			
0.00125	5.781675	5.180116	0.6015596	0			
0.001375	5.71785	5.144284	0.5735663	0			
0.0015	5.663568	5.114419	0.5491496	0			
0.001625	5.616754	5.089146	0.5276075	0			
0.00175	5.5759	5.067483	0.5084168	0			
0.001875	5.539887	5.048708	0.4911788	0			
0.002	5.507863	5.032279	0.4755834	0			
0.0021875	5.465904	5.011157	0.454747	0			
0.002375	5.429799	4.993369	0.4364298	0			
0.0025625	5.398347	4.978185	0.420162	0			
0.00275	5.370658	4.965071	0.4055879	0			
0.0029375	5.346063	4.95363	0.3924325	0			
0.003125	5.324043	4.943563	0.3804796	0			
0.0033125	5.304192	4.934636	0.3695563	0			
0.0035	5.286187	4.926665	0.3595228	0			
0.003875	5.254723	4.913036	0.3416862	0			
0.00425	5.228078	4.901813	0.3262651	0			
0.004625	5.205169	4.89241	0.3127596	0			
0.005	5.18522	4.884417	0.3008035	0			
0.0053125	5.170441	4.878618	0.2918233	0			
0.005625	5.157065	4.873463	0.2836026	0			
0.0059375	5.144891	4.868851	0.2760399	0			
0.00625	5.133751	4.8647	0.2690518	0			
0.006875	5.114062	4.857529	0.2565328	0			
0.0075	5.097166	4.851554	0.245612	0			
0.008125	5.082473	4.846498	0.2359757	0			
0.00875	5.069554	4.842163	0.2273909	0			
0.009375	5.058087	4.838407	0.2196802	0			
0.01	5.047825	4.83512	0.2127057	0			
0.010625	5.038577	4.832219	0.2063578	0			
0.01125	5.030189	4.829641	0.2005483	0			
0.011875	5.022538	4.827334	0.1952047	0			
0.0125	5.015524	4.825257	0.1902675	0			
0.01375	5.003091	4.82167	0.1814215	0			
0.015	4.992382	4.81868	0.1737017	0			
0.01625	4.983037	4.81615	0.1668873	0			
0.0175	4.974796	4.81398	0.1608151	0			
0.01875	4.967461	4.8121	0.1553606	0			
0.02	4.960881	4.810454	0.1504267	0			
0.021325	4.954599	4.80892	0.1456792	0			
0.02265	4.948922	4.807565	0.1413567	0			
0.023975	4.94376	4.80636	0.1374001	0			
0.0253	4.939041	4.80528	0.1337613	0			
0.02684375	4.934026	4.804156	0.1298694	0			
0.0283875	4.929455	4.803154	0.1263008	0			
0.031475	4.921407	4.801444	0.119963	0			
0.0345625	4.914522	4.800038	0.114484	0			
0.03765	4.90855	4.798862	0.1096888	0			
0.0407375	4.903312	4.797862	0.1054497	0			
0.043825	4.898671	4.797003	0.101668	0			
0.0469125	4.894522	4.796255	0.09826706	0			
0.05	4.890787	4.7956	0.09518712	0			
0.053125	4.887361	4.795013	0.09234864	0			
0.05625	4.884243	4.79449	0.08975261	0			
0.059375	4.88139	4.794022	0.08736808	0			
0.0625	4.878767	4.7936	0.08516748	0			
0.06875	4.87409	4.792869	0.08122132	0			
0.075	4.870026	4.792257	0.07776952	0			
0.08125	4.866459	4.791737	0.07472233	0			
0.0875	4.863298	4.791289	0.07200863	0			
0.09375	4.860472	4.7909	0.06957189	0			
0.1	4.857925	4.790557	0.06736799	0			
0.10625	4.855615	4.790253	0.06536214	0			
0.1125	4.853508	4.789981	0.063527	0			
0.11875	4.851578	4.789736	0.06184223	0			
0.125	4.849805	4.789514	0.06029047	0			
0.1375	4.846632	4.789127	0.05750524	0			
0.15	4.843865	4.7888	0.05506589	0			
0.1625	4.841432	4.788518	0.05291417	0			
0.175	4.839271	4.788273	0.05099835	0			
0.1875	4.837336	4.788057	0.04927906	0			
0.2	4.835593	4.787864	0.04772925	0			
0.21875	4.833267	4.78761	0.04565675	0			
0.2375	4.831219	4.78739	0.04382961	0			
0.25625	4.829403	4.787195	0.04220779	0			
0.275	4.827776	4.787021	0.04075569	0			
0.29375	4.826309	4.786863	0.03944569	0			
0.3125	4.824976	4.78672	0.03825607	0			
0.33125	4.823758	4.786588	0.03717005	0			
0.35	4.822646	4.786466	0.03617981	0			
0.3875	4.820657	4.786244	0.03441365	0			
0.425	4.818926	4.786046	0.03288039	0			
0.5	4.81606	4.785701	0.03035866	0			
0.625	4.812438	4.78522	0.02721747	0			
0.75	4.809706	4.784805	0.02490176	0			
0.875	4.80754	4.784427	0.02311268	0			
1	4.805749	4.784073	0.02167526	0			
1.25	4.80289	4.78341	0.01947975	0			
1.5	4.800651	4.78278	0.01787102	0			
1.75	4.798804	4.782171	0.0166325	0			
2	4.797217	4.781576	0.0156413	0			
2.375	4.795171	4.7807	0.01447068	0			
2.75	4.7934	4.779838	0.01356248	0			
3.125	4.791819	4.778986	0.0128326	0			
3.5	4.790376	4.778143	0.01223382	0			
4.25	4.787785	4.776475	0.01131023	0			
5	4.785464	4.774828	0.01063512	0			
5.00005	4.785463861	0	0.010635089	0			
6.25	4.781978	0	0.009853012	0			
7.5	4.77881	0	0.009343971	0			
8.75	4.775861	0	0.009014484	0			
10	4.773079	0	0.008813178	0			
12.5	4.767901	0	0.008687988	0			
15	4.763148	0	0.008847297	0			
17.5	4.75877	0	0.009248925	0			
20	4.754757	0	0.009887166	0			
21.875	4.751995	0	0.01053242	0			
23.75	4.749463	0	0.01134013	0			
25.625	4.747187	0	0.01233523	0			
27.5	4.745199	0	0.01355268	0			
29.375	4.743545	0	0.01503984	0			
31.25	4.742291	0	0.01686062	0			
33.125	4.741523	0	0.01910188	0			
35	4.741364	0	0.02188312	0			
36.875	4.741981	0	0.02537157	0			
38.75	4.74361	0	0.02979615	0			
39.6875	4.744907	0	0.03246134	0			
40.625	4.746613	0	0.03551294	0			
41.5625	4.748794	0	0.03901576	0			
42.5	4.751542	0	0.04305983	0			
43.4375	4.754975	0	0.04775882	0			
44.375	4.75924	0	0.05325775	0			
45.3125	4.764531	0	0.05974399	0			
46.25	4.771098	0	0.06746295	0			
47.1875	4.779279	0	0.07674098	0			
48.125	4.789525	0	0.08801958	0			
49.0625	4.802465	0	0.1019077	0			
50	4.818943	0	0.1192278	0			
50.69591	4.834207	0	0.135028	0			
51.39182	4.852899	0	0.1541566	0			
52.08773	4.876001	0	0.1775669	0			
52.78363	4.904887	0	0.2065951	0			
53.13159	4.921538	0	0.2232536	0			
53.47954	4.940847	0	0.2424948	0			
53.82749	4.962811	0	0.2643138	0			
54.17544	4.987884	0	0.2891525	0			
54.5234	5.016664	0	0.3175927	0			
54.87135	5.049899	0	0.35036	0			
55.2193	5.088538	0	0.3883756	0			
55.56725	5.133795	0	0.4328182	0			
55.9384	5.191146	0	0.4890395	0			
56.30955	5.260361	0	0.5567822	0			
56.6807	5.344905	0	0.6394111	0			
57.05185	5.449599	0	0.7416044	0			
57.423	5.580069	0	0.8688243	0			
57.60858	5.657907	0	0.9446708	0			
57.79415	5.747164	0	1.031602	0			
57.97973	5.849436	0	1.131169	0			
58.1653	5.967158	0	1.245733	0			
58.35088	6.103597	0	1.378466	0			
58.53645	6.262911	0	1.533403	0			
58.73363	6.463338	0	1.728263	0			
58.9308	6.704317	0	1.962481	0			
59.12798	6.997591	0	2.247453	0			
