750	1.60234e-8
760	1.612982e-8
770	1.623555e-8
780	1.63406e-8
790	1.644498e-8
800	1.654868e-8
810	1.665175e-8
820	1.675418e-8
830	1.685598e-8
840	1.695718e-8
850	1.705778e-8
860	1.715777e-8
870	1.72572e-8
880	1.735606e-8
890	1.745434e-8
900	1.755208e-8
910	1.764928e-8
920	1.774594e-8
930	1.784208e-8
940	1.793771e-8
950	1.803282e-8
960	1.812744e-8
970	1.822156e-8
980	1.83152e-8
990	1.840836e-8
1000	1.850104e-8
1.1e3	1.940357e-8
1.2e3	2.026585e-8
1.3e3	2.109283e-8
1.4e3	2.18885e-8
1.5e3	2.265618e-8
1.6e3	2.33986e-8
1.7e3	2.411811e-8
1.8e3	2.481669e-8
1.9e3	2.549608e-8
2e3	2.615775e-8
2.1e3	2.680303e-8
2.2e3	2.743307e-8
2.3e3	2.80489e-8
2.4e3	2.865144e-8
2.5e3	2.92415e-8
2.6e3	2.981983e-8
2.7e3	3.03871e-8
2.8e3	3.094391e-8
2.9e3	3.149083e-8
3e3	3.202834e-8
3.1e3	3.255693e-8
3.2e3	3.307702e-8
3.3e3	3.358901e-8
3.4e3	3.409326e-8
3.5e3	3.459011e-8
3.6e3	3.507987e-8
3.7e3	3.556283e-8
3.8e3	3.603927e-8
3.9e3	3.650946e-8
4e3	3.697361e-8
4.1e3	3.743196e-8
4.2e3	3.788472e-8
4.3e3	3.833208e-8
4.4e3	3.877424e-8
4.5e3	3.921136e-8
4.6e3	3.964363e-8
4.7e3	4.007118e-8
4.8e3	4.049418e-8
4.9e3	4.091275e-8
5e3	4.132705e-8
5.1e3	4.17372e-8
5.2e3	4.214331e-8
5.3e3	4.254551e-8
5.4e3	4.294388e-8
5.5e3	4.333857e-8
5.6e3	4.372965e-8
5.7e3	4.411721e-8
5.8e3	4.450137e-8
5.9e3	4.488219e-8
6e3	4.525978e-8
6.1e3	4.563419e-8
6.2e3	4.600553e-8
6.3e3	4.637385e-8
6.4e3	4.673924e-8
6.5e3	4.710174e-8
6.6e3	4.746145e-8
6.7e3	4.781841e-8
6.8e3	4.817269e-8
6.9e3	4.852434e-8
7e3	4.887342e-8
7.1e3	4.922e-8
7.2e3	4.956412e-8
7.3e3	4.990582e-8
7.4e3	5.024517e-8
7.5e3	5.058221e-8
7.6e3	5.091697e-8
7.7e3	5.124953e-8
7.8e3	5.157989e-8
7.9e3	5.190812e-8
8e3	5.223425e-8
8.1e3	5.255833e-8
8.2e3	5.288039e-8
8.3e3	5.320046e-8
8.4e3	5.351858e-8
8.5e3	5.383479e-8
8.6e3	5.414912e-8
8.7e3	5.446161e-8
8.8e3	5.477227e-8
8.9e3	5.508117e-8
9e3	5.538829e-8
9.1e3	5.569369e-8
9.2e3	5.59974e-8
9.3e3	5.629943e-8
9.4e3	5.659982e-8
9.5e3	5.689859e-8
9.6e3	5.719577e-8
9.7e3	5.749139e-8
9.8e3	5.778546e-8
9.9e3	5.807801e-8
1e4	5.836906e-8
1.1e4	6.120187e-8
1.2e4	6.390639e-8
1.3e4	6.649828e-8
1.4e4	6.899021e-8
1.5e4	7.139264e-8
1.6e4	7.371432e-8
1.7e4	7.596264e-8
1.8e4	7.814394e-8
1.9e4	8.026365e-8
2e4	8.232654e-8
2.1e4	8.433676e-8
2.2e4	8.629799e-8
2.3e4	8.821349e-8
2.4e4	9.008618e-8
2.5e4	9.191865e-8
2.6e4	9.371326e-8
2.7e4	9.547215e-8
2.8e4	9.719724e-8
2.9e4	9.88903e-8
3e4	1.005529e-7
3.1e4	1.021866e-7
3.2e4	1.037927e-7
3.3e4	1.053725e-7
3.4e4	1.069272e-7
3.5e4	1.084578e-7
3.6e4	1.099652e-7
3.7e4	1.114505e-7
3.8e4	1.129146e-7
3.9e4	1.143581e-7
4e4	1.15782e-7
4.1e4	1.171867e-7
4.2e4	1.185733e-7
4.3e4	1.199421e-7
4.4e4	1.212938e-7
4.5e4	1.22629e-7
4.6e4	1.239482e-7
4.7e4	1.252519e-7
4.8e4	1.265405e-7
4.9e4	1.278146e-7
5e4	1.290745e-7
5.1e4	1.303205e-7
5.2e4	1.315533e-7
5.3e4	1.327731e-7
5.4e4	1.339802e-7
5.5e4	1.351751e-7
5.6e4	1.363579e-7
5.7e4	1.37529e-7
5.8e4	1.386888e-7
5.9e4	1.398375e-7
6e4	1.409754e-7
6.1e4	1.421026e-7
6.2e4	1.432195e-7
6.3e4	1.443263e-7
6.4e4	1.454233e-7
6.5e4	1.465105e-7
6.6e4	1.475884e-7
6.7e4	1.48657e-7
6.8e4	1.497166e-7
6.9e4	1.507673e-7
7e4	1.518093e-7
7.1e4	1.528429e-7
7.2e4	1.53868e-7
7.3e4	1.54885e-7
7.4e4	1.558941e-7
7.5e4	1.568951e-7
7.6e4	1.578886e-7
7.7e4	1.588745e-7
7.8e4	1.598528e-7
7.9e4	1.60824e-7
8e4	1.617879e-7
8.1e4	1.627447e-7
8.2e4	1.636947e-7
8.3e4	1.646379e-7
8.4e4	1.655743e-7
8.5e4	1.665042e-7
8.6e4	1.674276e-7
8.7e4	1.683445e-7
8.8e4	1.692553e-7
8.9e4	1.701598e-7
9e4	1.710583e-7
9.1e4	1.719508e-7
9.2e4	1.728373e-7
9.3e4	1.737182e-7
9.4e4	1.745931e-7
9.5e4	1.754626e-7
9.6e4	1.763265e-7
9.7e4	1.771848e-7
9.8e4	1.780378e-7
9.9e4	1.788853e-7
1e5	1.797277e-7
1.1e5	1.878767e-7
1.2e5	1.955684e-7
1.3e5	2.028536e-7
1.4e5	2.097738e-7
1.5e5	2.163633e-7
1.6e5	2.226501e-7
1.7e5	2.286576e-7
1.8e5	2.344065e-7
1.9e5	2.399146e-7
2e5	2.451976e-7
2.1e5	2.502693e-7
2.2e5	2.551414e-7
2.3e5	2.598248e-7
2.4e5	2.643292e-7
2.5e5	2.686635e-7
2.6e5	2.728355e-7
2.7e5	2.768522e-7
2.8e5	2.807201e-7
2.9e5	2.844444e-7
3e5	2.88029e-7
3.1e5	2.9148e-7
3.2e5	2.948012e-7
3.3e5	2.979947e-7
3.4e5	3.010642e-7
3.5e5	3.040154e-7
3.6e5	3.068522e-7
3.7e5	3.09581e-7
3.8e5	3.12206e-7
3.9e5	3.147276e-7
4e5	3.17149e-7
4.1e5	3.19471e-7
4.2e5	3.216904e-7
4.3e5	3.23802e-7
4.4e5	3.258003e-7
4.5e5	3.276796e-7
4.6e5	3.294435e-7
4.7e5	3.311039e-7
4.8e5	3.326695e-7
4.9e5	3.3415e-7
5e5	3.35553e-7
5.1e5	3.368817e-7
5.2e5	3.38135e-7
5.3e5	3.393089e-7
5.4e5	3.403998e-7
5.5e5	3.414036e-7
5.6e5	3.423157e-7
5.7e5	3.431423e-7
5.8e5	3.438922e-7
5.9e5	3.445729e-7
6e5	3.451919e-7
6.1e5	3.457555e-7
6.2e5	3.462689e-7
6.3e5	3.467341e-7
6.4e5	3.471537e-7
6.5e5	3.47531e-7
6.6e5	3.478668e-7
6.7e5	3.481599e-7
6.8e5	3.484092e-7
6.9e5	3.486161e-7
7e5	3.487823e-7
7.1e5	3.489091e-7
7.2e5	3.489987e-7
7.3e5	3.490531e-7
7.4e5	3.490737e-7
7.5e5	3.490615e-7
7.6e5	3.49017e-7
7.7e5	3.489408e-7
7.8e5	3.488347e-7
7.9e5	3.487002e-7
8e5	3.485388e-7
8.1e5	3.483514e-7
8.2e5	3.481389e-7
8.3e5	3.479022e-7
8.4e5	3.47642e-7
8.5e5	3.473592e-7
8.6e5	3.470544e-7
8.7e5	3.467281e-7
8.8e5	3.463811e-7
8.9e5	3.460147e-7
9e5	3.456295e-7
9.1e5	3.452265e-7
9.2e5	3.448058e-7
9.3e5	3.443675e-7
9.4e5	3.439118e-7
9.5e5	3.434397e-7
9.6e5	3.429511e-7
9.7e5	3.42446e-7
9.8e5	3.419244e-7
9.9e5	3.413862e-7
1e6	3.408314e-7
1.1e6	3.344139e-7
1.2e6	3.266933e-7
1.3e6	3.181551e-7
1.4e6	3.089767e-7
1.5e6	2.992498e-7
1.6e6	2.890636e-7
1.7e6	2.784857e-7
1.8e6	2.675919e-7
1.9e6	2.564713e-7
2e6	2.452123e-7
2.1e6	2.339058e-7
2.2e6	2.226394e-7
2.3e6	2.114964e-7
2.4e6	2.005485e-7
2.5e6	1.898564e-7
2.6e6	1.794722e-7
2.7e6	1.694365e-7
2.8e6	1.59778e-7
2.9e6	1.505184e-7
3e6	1.416708e-7
3.1e6	1.332408e-7
3.2e6	1.252289e-7
3.3e6	1.176305e-7
3.4e6	1.104378e-7
3.5e6	1.036396e-7
3.6e6	9.722309e-8
3.7e6	9.11735e-8
3.8e6	8.54754e-8
3.9e6	8.011238e-8
4e6	7.506803e-8
4.1e6	7.032591e-8
4.2e6	6.586982e-8
4.3e6	6.168401e-8
4.4e6	5.775315e-8
4.5e6	5.406242e-8
4.6e6	5.059781e-8
4.7e6	4.73459e-8
4.8e6	4.429392e-8
4.9e6	4.14299e-8
5e6	3.874255e-8
5.1e6	3.622122e-8
5.2e6	3.385584e-8
5.3e6	3.163705e-8
5.4e6	2.955604e-8
5.5e6	2.760456e-8
5.6e6	2.57749e-8
5.7e6	2.405981e-8
5.8e6	2.245245e-8
5.9e6	2.094643e-8
6e6	1.953575e-8
6.1e6	1.821478e-8
6.2e6	1.697819e-8
6.3e6	1.582102e-8
6.4e6	1.473855e-8
6.5e6	1.37263e-8
6.6e6	1.278008e-8
6.7e6	1.189593e-8
6.8e6	1.107009e-8
6.9e6	1.029902e-8
7e6	9.579367e-9
7.1e6	8.907964e-9
7.2e6	8.281814e-9
7.3e6	7.698076e-9
7.4e6	7.154075e-9
7.5e6	6.647284e-9
7.6e6	6.175315e-9
7.7e6	5.735914e-9
7.8e6	5.32696e-9
7.9e6	4.946457e-9
8e6	4.592522e-9
8.1e6	4.263383e-9
8.2e6	3.957381e-9
8.3e6	3.672953e-9
8.4e6	3.408633e-9
8.5e6	3.163043e-9
8.6e6	2.934899e-9
8.7e6	2.722996e-9
8.8e6	2.526204e-9
8.9e6	2.343472e-9
9e6	2.173816e-9
9.1e6	2.01632e-9
9.2e6	1.870126e-9
9.3e6	1.734434e-9
9.4e6	1.608503e-9
9.5e6	1.491638e-9
9.6e6	1.383194e-9
9.7e6	1.282571e-9
9.8e6	1.189211e-9
9.9e6	1.102593e-9
1e7	1.022235e-9
1.02e7	8.78187e-10
1.04e7	7.54438e-10
1.06e7	6.48127e-10
1.08e7	5.56796e-10
1.1e7	4.78336e-10
1.12e7	4.10482e-10
1.14e7	3.52254e-10
1.16e7	3.02286e-10
1.18e7	2.59406e-10
1.2e7	2.22609e-10
1.22e7	1.90782e-10
1.24e7	1.63506e-10
1.26e7	1.40129e-10
1.28e7	1.20095e-10
1.3e7	1.02925e-10
1.32e7	8.81159e-11
1.34e7	7.54377e-11
1.36e7	6.45835e-11
1.38e7	5.52911e-11
1.4e7	4.73358e-11
1.42e7	4.04774e-11
1.44e7	3.46128e-11
1.46e7	2.95978e-11
1.48e7	2.53095e-11
1.5e7	2.16425e-11
1.52e7	1.84867e-11
1.54e7	1.5791e-11
1.56e7	1.34884e-11
1.58e7	1.15216e-11
1.6e7	9.84163e-12
1.62e7	8.39862e-12
1.64e7	7.16718e-12
1.66e7	6.11631e-12
1.68e7	5.21952e-12
1.7e7	4.45422e-12
1.72e7	3.79766e-12
1.74e7	3.23789e-12
1.76e7	2.76062e-12
1.78e7	2.3537e-12
1.8e7	2.00677e-12
1.82e7	1.70943e-12
1.84e7	1.45614e-12
1.86e7	1.24039e-12
1.88e7	1.0566e-12
1.9e7	9.00051e-13
1.92e7	7.66025e-13
1.94e7	6.51957e-13
1.96e7	5.54875e-13
1.98e7	4.7225e-13
2e7	4.01928e-13
