1.00E-05	141.8287	19.75947	122.0692	0	
1.06E-05	137.6028	19.1783	118.4245	0	
1.13E-05	133.7345	18.64651	115.0879	0	
1.19E-05	130.1759	18.1575	112.0184	0	
1.25E-05	126.8879	17.70585	109.182	0	
1.38E-05	120.9983	16.89732	104.101	0	
1.50E-05	115.8618	16.19274	99.66908	0	
1.63E-05	111.3306	15.57168	95.75895	0	
1.75E-05	107.2946	15.01892	92.27564	0	
1.88E-05	103.6696	14.52286	89.14673	0	
2.00E-05	100.3904	14.07448	86.31595	0	
2.19E-05	96.00992	13.47609	82.53383	0	
2.38E-05	92.15971	12.95076	79.20894	0	
2.56E-05	88.74086	12.48485	76.25601	0	
2.75E-05	85.67849	12.06801	73.61048	0	
2.94E-05	82.91474	11.69226	71.22248	0	
3.13E-05	80.40409	11.35133	69.05276	0	
3.31E-05	78.11017	11.0402	67.06997	0	
3.50E-05	76.00353	10.75481	65.24873	0	
3.88E-05	72.25971	10.2485	62.01121	0	
4.25E-05	69.02422	9.811975	59.21225	0	
4.63E-05	66.19173	9.430717	56.76101	0	
5.00E-05	63.68511	9.094114	54.59099	0	
5.31E-05	61.80295	8.841913	52.96104	0	
5.63E-05	60.08043	8.611551	51.46888	0	
5.94E-05	58.49623	8.400101	50.09613	0	
6.25E-05	57.03281	8.205151	48.82766	0	
6.88E-05	54.41242	7.857076	46.55535	0	
7.50E-05	52.12817	7.554824	44.57335	0	
8.13E-05	50.11403	7.28934	42.82469	0	
8.75E-05	48.32078	7.053879	41.2669	0	
9.38E-05	46.71092	6.843307	39.86761	0	
1.00E-04	45.25528	6.653634	38.60165	0	
1.06E-04	43.93081	6.481707	37.4491	0	
1.13E-04	42.71898	6.324999	36.39398	0	
1.19E-04	41.60475	6.181457	35.4233	0	
1.25E-04	40.57575	6.049393	34.52636	0	
1.38E-04	38.73391	5.814319	32.91959	0	
1.50E-04	37.12913	5.611029	31.51811	0	
1.63E-04	35.7148	5.433189	30.28161	0	
1.75E-04	34.45618	5.276092	29.18009	0	
1.88E-04	33.3268	5.136155	28.19064	0	
2.00E-04	32.30607	5.010599	27.29547	0	
2.19E-04	30.94401	4.84455	26.09946	0	
2.38E-04	29.74839	4.700351	25.04804	0	
2.56E-04	28.68806	4.573822	24.11424	0	
2.75E-04	27.73946	4.461811	23.27765	0	
2.94E-04	26.88439	4.361891	22.5225	0	
3.13E-04	26.10853	4.272158	21.83637	0	
3.31E-04	25.40045	4.191097	21.20936	0	
3.50E-04	24.75091	4.117486	20.63343	0	
3.88E-04	23.59842	3.988788	19.60963	0	
4.25E-04	22.60448	3.879952	18.72453	0	
4.63E-04	21.73605	3.786671	17.94938	0	
5.00E-04	20.96897	3.705812	17.26316	0	
5.31E-04	20.39394	3.646217	16.74772	0	
5.63E-04	19.86843	3.59257	16.27586	0	
5.94E-04	19.38579	3.544025	15.84176	0	
6.25E-04	18.94053	3.499887	15.44064	0	
6.88E-04	18.14472	3.422646	14.72207	0	
7.50E-04	17.45262	3.357305	14.09531	0	
8.13E-04	16.84367	3.301331	13.54234	0	
8.75E-04	16.30259	3.252862	13.04973	0	
9.38E-04	15.81774	3.2105	12.60724	0	
0.001	15.38008	3.173171	12.20691	0	
0.0010625	14.98248	3.14004	11.84244	0	
0.001125	14.61923	3.110444	11.50879	0	
0.0011875	14.28569	3.083853	11.20183	0	
0.00125	13.97804	3.059837	10.9182	0	
0.001375	13.42828	3.018183	10.4101	0	
0.0015	12.95024	2.983321	9.966917	0	
0.001625	12.52964	2.953732	9.575909	0	
0.00175	12.15589	2.928312	9.227582	0	
0.001875	11.82094	2.906246	8.914697	0	
0.002	11.51854	2.886916	8.631622	0	
0.0021875	11.11545	2.862036	8.253416	0	
0.002375	10.762	2.841068	7.920931	0	
0.0025625	10.4488	2.823159	7.62564	0	
0.00275	10.16877	2.807687	7.361088	0	
0.0029375	9.916474	2.794187	7.122287	0	
0.003125	9.687619	2.782305	6.905314	0	
0.0033125	9.4788	2.771768	6.707032	0	
0.0035	9.287263	2.762359	6.524904	0	
0.003875	8.947415	2.746272	6.201143	0	
0.00425	8.654258	2.733024	5.921234	0	
0.004625	8.39802	2.721924	5.676096	0	
0.005	8.171566	2.712489	5.459077	0	
0.0053125	8.001711	2.705644	5.296068	0	
0.005625	7.846395	2.699559	5.146836	0	
0.0059375	7.70366	2.694115	5.009545	0	
0.00625	7.571898	2.689215	4.882683	0	
0.006875	7.336171	2.680752	4.655419	0	
0.0075	7.13089	2.673699	4.457191	0	
0.008125	6.950033	2.667731	4.282302	0	
0.00875	6.789124	2.662616	4.126507	0	
0.009375	6.644755	2.658183	3.986572	0	
0.01	6.514281	2.654304	3.859977	0	
0.010625	6.395611	2.650881	3.74473	0	
0.01125	6.287069	2.647838	3.639231	0	
0.011875	6.187292	2.645116	3.542175	0	
0.0125	6.095158	2.642666	3.452492	0	
0.01375	5.930256	2.638434	3.291822	0	
0.015	5.786563	2.634907	3.151656	0	
0.01625	5.65989	2.631923	3.027968	0	
0.0175	5.547132	2.629365	2.917767	0	
0.01875	5.445925	2.627148	2.818777	0	
0.02	5.354437	2.625208	2.729229	0	
0.021325	5.266461	2.6234	2.643061	0	
0.02265	5.186398	2.621803	2.564595	0	
0.023975	5.113136	2.620383	2.492754	0	
0.0253	5.045764	2.619111	2.426653	0	
0.02684375	4.973703	2.617788	2.355915	0	
0.0283875	4.907638	2.616608	2.29103	0	
0.031475	4.79044	2.614596	2.175844	0	
0.0345625	4.689314	2.612944	2.07637	0	
0.03765	4.600891	2.611562	1.98933	0	
0.0407375	4.522744	2.610389	1.912355	0	
0.043825	4.453047	2.609382	1.843665	0	
0.0469125	4.390394	2.608506	1.781887	0	
0.05	4.333685	2.607739	1.725946	0	
0.053125	4.281449	2.607053	1.674396	0	
0.05625	4.233682	2.606443	1.627239	0	
0.059375	4.189782	2.605897	1.583885	0	
0.0625	4.149243	2.605406	1.543837	0	
0.06875	4.076615	2.604557	1.472058	0	
0.075	4.013207	2.603849	1.409358	0	
0.08125	3.957235	2.603249	1.353986	0	
0.0875	3.907385	2.602735	1.30465	0	
0.09375	3.862629	2.602289	1.26034	0	
0.1	3.822159	2.601898	1.220261	0	
0.10625	3.785341	2.601552	1.183788	0	
0.1125	3.751675	2.601245	1.15043	0	
0.11875	3.720755	2.60097	1.119785	0	
0.125	3.69222	2.600723	1.091497	0	
0.1375	3.641065	2.600294	1.040771	0	
0.15	3.596337	2.599935	0.9964015	0	
0.1625	3.556856	2.599631	0.9572248	0	
0.175	3.521704	2.599369	0.922335	0	
0.1875	3.490173	2.599142	0.8910311	0	
0.2	3.461704	2.598942	0.8627619	0	
0.21875	3.42365	2.598684	0.8249653	0	
0.2375	3.390124	2.598466	0.791658	0	
0.25625	3.360346	2.598278	0.7620684	0	
0.275	3.333678	2.598114	0.735564	0	
0.29375	3.309614	2.597971	0.7116434	0	
0.3125	3.287758	2.597843	0.689915	0	
0.33125	3.267822	2.597729	0.6700931	0	
0.35	3.249599	2.597626	0.6519723	0	
0.382	3.221532	2.597472	0.6240595	0	
0.4139999	3.196574	2.59734	0.599234	0	
0.4143439	3.196322	2.597338	0.5989835	0	
0.4153751	3.195569	2.597334	0.5982345	0	
0.4177814	3.193824	2.597325	0.5964983	0	
0.4201876	3.192094	2.597316	0.5947781	0	
0.425	3.188683	2.597298	0.591385	0	
0.44375	3.175967	2.597232	0.5787349	0	
0.4625	3.164084	2.59717	0.5669139	0	
0.5	3.142437	2.597059	0.5453776	0	
0.625	3.084426	2.596768	0.4876579	0	
0.75	3.041509	2.596555	0.4449542	0	
0.875	3.008286	2.596387	0.4118992	0	
1	2.981496	2.596246	0.3852496	0	
1.25	2.940296	2.596015	0.3442815	0	
1.5	2.90987	2.595821	0.3140483	0	
1.75	2.886262	2.595651	0.2906114	0	
2	2.867184	2.595494	0.2716896	0	
2.375	2.844363	2.595275	0.2490877	0	
2.75	2.826368	2.595069	0.2312993	0	
3.125	2.811629	2.594872	0.2167578	0	
3.5	2.799294	2.594679	0.2046158	0	
4.25	2.779637	2.594304	0.1853329	0	
5	2.764506	2.593939	0.1705671	0	
5.00005	2.764505238	0	0.170566362	0	
6.25	2.745448	0	0.1521076	0	
7.5	2.731186	0	0.1384364	0	
8.75	2.719964	0	0.1277993	0	
10	2.710788	0	0.1192053	0	
12.5	2.696422	0	0.1059985	0	
15	2.68548	0	0.09620881	0	
17.5	2.676697	0	0.08857583	0	
20	2.669372	0	0.08239741	0	
23.75	2.660252	0	0.07499403	0	
27.5	2.652682	0	0.06913657	0	
31.25	2.646179	0	0.06434172	0	
35	2.640455	0	0.06032434	0	
42.5	2.630644	0	0.05391829	0	
50	2.622321	0	0.04898911	0	
56.25	2.616156	0	0.04564674	0	
62.5	2.610502	0	0.04281052	0	
75	2.600305	0	0.03823261	0	
87.5	2.591142	0	0.03467375	0	
100	2.582689	0	0.03180987	0	
112.5	2.574745	0	0.02944476	0	
125	2.567188	0	0.02745438	0	
150	2.552899	0	0.02428083	0	
175	2.53938	0	0.02185731	0	
200	2.526379	0	0.01994297	0	
237.5	2.507527	0	0.01772324	0	
275	2.489187	0	0.01603927	0	
312.5	2.471167	0	0.01472116	0	
350	2.45335	0	0.01366547	0	
387.5	2.435655	0	0.0128042	0	
425	2.41802	0	0.01209104	0	
500	2.382779	0	0.01098738	0	
562.5	2.353301	0	0.01030191	0	
625	2.32362	0	0.009766031	0	
750	2.263383	0	0.009004158	0	
875	2.201631	0	0.008519544	0	
999.999	2.13803	0	0.008219932	0	
1002.461	2.13676	0	0.008215302	0	
1004.921	2.135487	0	0.00821095	0	
1014.453	2.130543	0	0.008194647	0	
1023.984	2.125586	0	0.008179194	0	
1043.047	2.115634	0	0.008150443	0	
1081.173	2.095575	0	0.008101341	0	
1157.424	2.054808	0	0.008035699	0	
1278.712	1.987593	0	0.008043628	0	
1399.999	1.9185	0	0.008176049	0	
1402.26	1.917183	0	0.008181316	0	
1404.518	1.915862	0	0.008187151	0	
1409.864	1.912733	0	0.008201736	0	
1415.21	1.909598	0	0.008217421	0	
1425.901	1.90331	0	0.008253521	0	
1447.284	1.890675	0	0.008349299	0	
1468.667	1.877998	0	0.008463591	0	
1490.05	1.865269	0	0.008673183	0	
1511.433	1.852531	0	0.008905877	0	
1532.816	1.839883	0	0.009362305	0	
1543.508	1.833662	0	0.009727833	0	
1554.199	1.82759	0	0.01025815	0	
1559.545	1.824626	0	0.0105994	0	
1564.89	1.821792	0	0.01107167	0	
1570.236	1.819016	0	0.01160181	0	
1575.581	1.816446	0	0.01233177	0	
1579.271	1.814828	0	0.01298631	0	
1582.96	1.813384	0	0.01380576	0	
1586.65	1.812159	0	0.01483355	0	
1590.339	1.811221	0	0.01613212	0	
1592.953	1.810824	0	0.01730412	0	
1595.566	1.810742	0	0.01877098	0	
1598.18	1.811065	0	0.02061832	0	
1600.793	1.811948	0	0.02298844	0	
1603.407	1.81362	0	0.02609695	0	
1604.714	1.814837	0	0.02800588	0	
1606.02	1.816389	0	0.03022773	0	
1607.327	1.818394	0	0.03287335	0	
1608.634	1.820956	0	0.0360382	0	
1609.941	1.824217	0	0.03985432	0	
1611.247	1.828377	0	0.0445085	0	
1612.4	1.833027	0	0.04952772	0	
1613.553	1.838877	0	0.05566479	0	
1614.706	1.846298	0	0.06326545	0	
1615.859	1.855815	0	0.07281888	0	
1616.436	1.861611	0	0.07856177	0	
1617.012	1.868272	0	0.08510875	0	
1617.589	1.876001	0	0.09265173	0	
1618.165	1.884995	0	0.1013719	0	
1618.742	1.895568	0	0.1115619	0	
1619.318	1.908047	0	0.1235253	0	
1619.895	1.922956	0	0.1377521	0	
1620.471	1.94089	0	0.1547926	0	
1621.009	1.961167	0	0.1739918	0	
1621.547	1.985874	0	0.1973126	0	
1622.085	2.016439	0	0.2260846	0	
1622.623	2.054958	0	0.262258	0	
1622.892	2.078136	0	0.2839909	0	
1623.161	2.104622	0	0.3088014	0	
1623.43	2.135122	0	0.3373468	0	
1623.699	2.170567	0	0.3704916	0	
1623.968	2.212215	0	0.4094082	0	
1624.237	2.261836	0	0.4557408	0	
1624.506	2.322001	0	0.5118825	0	
1624.775	2.396592	0	0.5814426	0	
1624.929	2.447989	0	0.6293516	0	
1625.083	2.507611	0	0.6849106	0	
1625.237	2.57752	0	0.7500381	0	
1625.39	2.659811	0	0.8266804	0	
1625.544	2.759007	0	0.9190456	0	
1625.698	2.87907	0	1.030816	0	
1625.852	3.025669	0	1.167266	0	
1626.005	3.204642	0	1.333822	0	
1626.159	3.427123	0	1.540838	0	
1626.313	3.702831	0	1.797351	0	
1626.467	4.044637	0	2.115331	0	
1626.62	4.464539	0	2.505932	0	
1626.774	4.985047	0	2.990086	0	
1626.928	5.622588	0	3.583068	0	
1627.082	6.397274	0	4.303577	0	
1627.235	7.322964	0	5.164498	0	
1627.399	8.509792	0	6.26825	0	
1627.562	9.908813	0	7.569306	0	
1627.726	11.55226	0	9.097633	0	
1627.889	13.42687	0	10.8409	0	
1628.053	15.55153	0	12.81666	0	
1628.216	17.88283	0	14.98455	0	
1628.542	23.0558	0	19.7948	0	
1628.927	29.47483	0	25.76356	0	
1629.119	32.48199	0	28.55969	0	
1629.311	35.15227	0	31.04254	0	
1629.522	37.51746	0	33.24162	0	
1629.733	39.1193	0	34.73087	0	
1630	39.86781	0	35.42654	0	
1630.244	39.2337	0	34.83661	0	
1630.488	37.40623	0	33.13706	0	
1630.737	34.50518	0	30.43928	0	
1630.985	30.86374	0	27.05314	0	
1631.459	23.02285	0	19.76224	0	
1631.696	19.20982	0	16.21678	0	
1631.933	15.73652	0	12.98728	0	
1632.159	12.84702	0	10.30066	0	
1632.272	11.57272	0	9.115856	0	
1632.385	10.41397	0	8.038504	0	
1632.498	9.368993	0	7.066946	0	
1632.611	8.433947	0	6.197611	0	
1632.724	7.603368	0	5.425416	0	
1632.836	6.87667	0	4.749814	0	
1632.949	6.233463	0	4.151847	0	
1633.062	5.67273	0	3.630569	0	
1633.175	5.186385	0	3.178459	0	
1633.287	4.769881	0	2.791288	0	
1633.4	4.408126	0	2.455025	0	
1633.513	4.097842	0	2.16662	0	
1633.626	3.832286	0	1.919803	0	
1633.738	3.607166	0	1.710582	0	
1633.846	3.42094	0	1.537521	0	
1633.953	3.262034	0	1.389861	0	
1634.06	3.124911	0	1.262454	0	
1634.167	3.00635	0	1.152305	0	
1634.275	2.902666	0	1.055988	0	
1634.382	2.81336	0	0.9730385	0	
1634.596	2.666919	0	0.8370475	0	
1634.811	2.552632	0	0.7309512	0	
1635.025	2.46241	0	0.6472266	0	
1635.239	2.389289	0	0.5793996	0	
1635.453	2.328846	0	0.5233575	0	
1635.668	2.27778	0	0.476032	0	
1635.882	2.23439	0	0.4358407	0	
1636.096	2.196869	0	0.401105	0	
1636.31	2.164087	0	0.3707737	0	
1636.739	2.109446	0	0.3202633	0	
1637.167	2.066015	0	0.2801708	0	
1637.528	2.03578	0	0.2522995	0	
1637.889	2.010086	0	0.2286477	0	
1638.25	1.988034	0	0.2083805	0	
1638.611	1.968943	0	0.1908648	0	
1638.972	1.952287	0	0.1756109	0	
1639.694	1.924707	0	0.1504297	0	
1640.416	1.902892	0	0.1306048	0	
1641.048	1.887288	0	0.1164955	0	
1641.68	1.874187	0	0.1047102	0	
1642.312	1.863065	0	0.09476452	0	
1642.944	1.853533	0	0.08629459	0	
1643.576	1.845289	0	0.07902193	0	
1644.208	1.838104	0	0.07273181	0	
1644.84	1.831797	0	0.0672574	0	
1645.471	1.826233	0	0.0624735	0	
1646.735	1.816842	0	0.0545182	0	
1647.998	1.809211	0	0.0481964	0	
1649.262	1.802865	0	0.0430687	0	
1650.525	1.797521	0	0.03887046	0	
1651.609	1.793558	0	0.03584702	0	
1652.692	1.79006	0	0.03325465	0	
1654.858	1.784133	0	0.02906103	0	
1657.024	1.779258	0	0.02584569	0	
1659.19	1.775153	0	0.02334537	0	
1662.44	1.769954	0	0.02048744	0	
1665.689	1.76554	0	0.01835839	0	
1668.938	1.761678	0	0.01674413	0	
1672.187	1.758204	0	0.01549112	0	
1675.437	1.75501	0	0.01450127	0	
1678.686	1.752053	0	0.01373338	0	
1681.935	1.749202	0	0.013065	0	
1685.184	1.746494	0	0.01253256	0	
1691.683	1.741313	0	0.01169295	0	
1698.181	1.736372	0	0.0110857	0	
1711.178	1.72691	0	0.01029411	0	
1724.175	1.717743	0	0.009820643	0	
1737.172	1.708729	0	0.00954255	0	
1763.166	1.690786	0	0.009173758	0	
1815.154	1.65482	0	0.008924492	0	
1907.577	1.589269	0	0.008950928	0	
1999.999	1.521031	0	0.009161586	0	
2003.614	1.51831	0	0.00917166	0	
2016.2	1.508768	0	0.009208865	0	
2028.786	1.499172	0	0.009247525	0	
2053.958	1.479791	0	0.00932969	0	
2104.302	1.440258	0	0.009512376	0	
2204.989	1.357982	0	0.009949356	0	
2305.677	1.271676	0	0.01047804	0	
2406.364	1.181065	0	0.01111607	0	
2507.052	1.086157	0	0.01188605	0	
2607.739	0.9872547	0	0.01281989	0	
2708.426	0.8851527	0	0.01396185	0	
2809.113	0.7814595	0	0.01537569	0	
2904.556	0.6862639	0	0.01713934	0	
2999.999	0.5989262	0	0.019304	0	
3000.757	0.5982823	0	0.01932325	0	
3003.392	0.5961061	0	0.01939238	0	
3006.026	0.5939711	0	0.01946289	0	
3011.294	0.589754	0	0.01960561	0	
3021.83	0.5815455	0	0.01989802	0	
3042.902	0.5661706	0	0.02051333	0	
3085.047	0.5405986	0	0.02188013	0	
3127.192	0.5232491	0	0.02343632	0	
3169.336	0.5149762	0	0.0251825	0	
3200.163	0.5202035	0	0.02667134	0	
3230.989	0.535829	0	0.02833596	0	
3261.816	0.5642249	0	0.0302017	0	
3292.642	0.609842	0	0.03231998	0	
3323.469	0.6786231	0	0.03475479	0	
3338.882	0.720847	0	0.03607432	0	
3354.295	0.7742947	0	0.03753369	0	
3369.708	0.8349184	0	0.03907858	0	
3385.121	0.9040358	0	0.04072432	0	
3400.534	0.98577	0	0.04251405	0	
3415.947	1.081275	0	0.0444565	0	
3435.814	1.228257	0	0.04721617	0	
3455.681	1.404038	0	0.05027468	0	
3475.548	1.615895	0	0.05369495	0	
3495.414	1.873609	0	0.05755941	0	
3515.281	2.180952	0	0.06188908	0	
3535.148	2.556087	0	0.06683332	0	
3555.015	3.010348	0	0.07247192	0	
3574.881	3.557569	0	0.07890102	0	
3594.748	4.235383	0	0.08640558	0	
3604.681	4.621316	0	0.09053562	0	
3614.614	5.05869	0	0.09507081	0	
3634.481	6.07367	0	0.1052187	0	
3644.414	6.671862	0	0.1109773	0	
3654.347	7.345885	0	0.1172939	0	
3664.281	8.083725	0	0.1240742	0	
3674.214	8.913531	0	0.1315148	0	
3694.08	10.9106	0	0.1487543	0	
3704.014	12.08297	0	0.1585671	0	
3713.947	13.44427	0	0.1696441	0	
3723.88	14.96056	0	0.1817371	0	
3733.813	16.65321	0	0.1949769	0	
3744.181	18.72677	0	0.2107469	0	
3754.549	21.09379	0	0.2283366	0	
3764.917	23.75852	0	0.247746	0	
3775.285	26.85592	0	0.2697527	0	
3785.653	30.50047	0	0.2949441	0	
3796.021	34.64018	0	0.3229425	0	
3806.389	39.35816	0	0.3541663	0	
3816.757	44.96907	0	0.3901984	0	
3827.125	51.4361	0	0.4306275	0	
3837.493	58.72666	0	0.475148	0	
3847.861	67.13059	0	0.5249809	0	
3858.229	76.76048	0	0.5801479	0	
3868.597	87.5257	0	0.63968	0	
3878.965	99.43086	0	0.7020919	0	
3899.7	124.9556	0	0.8291108	0	
3909.132	136.604	0	0.8808687	0	
3918.563	147.3462	0	0.9237417	0	
3927.994	156.7463	0	0.956064	0	
3937.425	164.1488	0	0.9743454	0	
3950	169.6093	0	0.9714202	0	
3962.575	169.9027	0	0.939628	0	
3971.491	166.988	0	0.901407	0	
3980.406	162.2766	0	0.8553387	0	
3998.236	148.8207	0	0.7483072	0	
4033.896	116.8121	0	0.5372041	0	
4051.726	102.2592	0	0.4505216	0	
4069.556	89.69806	0	0.379359	0	
4087.386	79.05588	0	0.321419	0	
4105.216	70.10106	0	0.2743377	0	
4118.188	64.54967	0	0.2459848	0	
4131.159	59.67575	0	0.2216338	0	
4157.101	51.61191	0	0.1825481	0	
4183.043	45.22917	0	0.1527225	0	
4208.985	40.21419	0	0.1301558	0	
4221.957	38.05854	0	0.1206876	0	
4234.928	36.15738	0	0.1124972	0	
4247.899	34.37342	0	0.1048922	0	
4260.87	32.83232	0	0.09847675	0	
4286.812	30.07923	0	0.08722334	0	
4312.754	27.78711	0	0.07814177	0	
4336.16	26.04565	0	0.07144844	0	
4359.566	24.54739	0	0.06584614	0	
4382.972	23.24901	0	0.06112205	0	
4406.377	22.11983	0	0.05712651	0	
4453.188	20.25869	0	0.05080565	0	
4499.999	18.80792	0	0.04616657	0	
4500.977	18.78	0	0.04607925	0	
4503.4	18.71373	0	0.04587448	0	
4505.823	18.64958	0	0.04567818	0	
4510.669	18.5243	0	0.04529755	0	
4520.361	18.28433	0	0.04457825	0	
4539.745	17.84293	0	0.04329179	0	
4578.513	17.09426	0	0.04125817	0	
4617.281	16.45039	0	0.03965209	0	
4656.048	15.92834	0	0.0386545	0	
4691.159	15.56118	0	0.03878863	0	
4708.714	15.40695	0	0.03994424	0	
4717.492	15.33829	0	0.04163474	0	
4721.881	15.30627	0	0.04315177	0	
4726.269	15.27659	0	0.04567942	0	
4728.159	15.26472	0	0.04728686	0	
4730.049	15.25366	0	0.04942388	0	
4731.939	15.24366	0	0.05232535	0	
4733.828	15.23517	0	0.05637427	0	
4734.773	15.23171	0	0.05902897	0	
4735.718	15.22898	0	0.06227718	0	
4736.663	15.2272	0	0.06632477	0	
4737.607	15.22672	0	0.07147044	0	
4738.552	15.22808	0	0.07819539	0	
4739.497	15.23218	0	0.08728393	0	
4739.97	15.23574	0	0.09314454	0	
4740.442	15.24075	0	0.1002585	0	
4740.914	15.24779	0	0.109147	0	
4741.386	15.25782	0	0.120654	0	
4741.661	15.26566	0	0.1290987	0	
4741.935	15.27548	0	0.1392827	0	
4742.209	15.28798	0	0.1518047	0	
4742.483	15.30402	0	0.1674369	0	
4742.758	15.32487	0	0.1872944	0	
4743.032	15.35196	0	0.212604	0	
4743.306	15.38735	0	0.2452077	0	
4743.443	15.40896	0	0.2649326	0	
4743.58	15.43366	0	0.2873743	0	
4743.718	15.4621	0	0.3131042	0	
4743.855	15.49435	0	0.3421634	0	
4743.992	15.53111	0	0.3751788	0	
4744.129	15.57294	0	0.4126427	0	
4744.266	15.62046	0	0.4550881	0	
4744.403	15.6743	0	0.5030866	0	
4744.54	15.73517	0	0.5572462	0	
4744.677	15.8038	0	0.6182076	0	
4744.815	15.88154	0	0.6871676	0	
4744.952	15.96806	0	0.7638199	0	
4745.089	16.0647	0	0.8493371	0	
4745.226	16.17224	0	0.9444227	0	
4745.363	16.29148	0	1.04977	0	
4745.5	16.4232	0	1.16605	0	
4745.774	16.72684	0	1.433875	0	
4746.034	17.06815	0	1.734639	0	
4746.293	17.46245	0	2.081863	0	
4746.552	17.91181	0	2.477359	0	
4746.811	18.41467	0	2.919754	0	
4747.07	18.96658	0	3.405152	0	
4747.329	19.55992	0	3.926858	0	
4747.847	20.82373	0	5.037844	0	
4748.365	22.08193	0	6.143815	0	
4748.883	23.17686	0	7.1065	0	
4749.219	23.72321	0	7.587195	0	
4749.554	24.09504	0	7.914812	0	
4749.777	24.23344	0	8.0372	0	
4750	24.27905	0	8.078212	0	
4750.285	24.20022	0	8.010382	0	
4750.569	23.97274	0	7.812192	0	
4750.905	23.52788	0	7.423626	0	
4751.24	22.92414	0	6.895757	0	
4751.758	21.76945	0	5.885655	0	
4752.276	20.49096	0	4.767067	0	
4752.825	19.16927	0	3.610831	0	
4753.1	18.5629	0	3.080511	0	
4753.374	18.01113	0	2.598071	0	
4753.649	17.51636	0	2.165636	0	
4753.923	17.08487	0	1.788692	0	
4754.197	16.71426	0	1.465133	0	
4754.471	16.40155	0	1.192357	0	
4754.616	16.25794	0	1.067183	0	
4754.761	16.1284	0	0.9543482	0	
4754.906	16.01204	0	0.8530645	0	
4755.051	15.90791	0	0.7625128	0	
4755.196	15.81508	0	0.6818611	0	
4755.341	15.73259	0	0.6102807	0	
4755.486	15.65952	0	0.5469587	0	
4755.63	15.59539	0	0.4914708	0	
4755.775	15.53847	0	0.4423007	0	
4755.92	15.48841	0	0.3991504	0	
4756.065	15.44446	0	0.3613585	0	
4756.209	15.40618	0	0.3285256	0	
4756.354	15.37239	0	0.2996374	0	
4756.499	15.34279	0	0.2744261	0	
4756.644	15.31687	0	0.2524301	0	
4756.788	15.29429	0	0.233359	0	
4757.078	15.25675	0	0.2019124	0	
4757.367	15.22766	0	0.1778598	0	
4757.657	15.20467	0	0.1591517	0	
4757.946	15.18632	0	0.1445075	0	
4758.236	15.1713	0	0.1327781	0	
4758.525	15.15884	0	0.1232826	0	
4758.815	15.14822	0	0.1154017	0	
4759.104	15.13907	0	0.1087931	0	
4759.562	15.12671	0	0.1001971	0	
4760.019	15.11629	0	0.093283	0	
4760.476	15.10724	0	0.08756485	0	
4760.933	15.09923	0	0.08274526	0	
4761.848	15.08547	0	0.07505544	0	
4762.762	15.07388	0	0.06922214	0	
4763.677	15.06378	0	0.06466073	0	
4764.591	15.05479	0	0.06102209	0	
4766.419	15.03906	0	0.05561024	0	
4768.248	15.02534	0	0.05181502	0	
4770.076	15.01298	0	0.0490528	0	
4771.905	15.00159	0	0.04698705	0	
4773.733	14.99093	0	0.04541222	0	
4778.122	14.96739	0	0.04281971	0	
4782.511	14.94604	0	0.04123963	0	
4791.288	14.90755	0	0.03942365	0	
4808.843	14.8448	0	0.03801159	0	
4843.953	14.76322	0	0.03731467	0	
4875.162	14.73846	0	0.03741619	0	
4938.072	14.81813	0	0.03837836	0	
5000.982	15.06893	0	0.04002674	0	
5047.941	15.38001	0	0.04169589	0	
5094.9	15.8135	0	0.04378541	0	
5188.817	16.98332	0	0.04899631	0	
